rod_id	position	measurement_index	point_index	value
Rod5	endN2	65	11	-0.00326
Rod5	endN2	65	12	-0.00408
Rod5	endN2	65	13	-0.00441
Rod5	endN2	65	14	-0.00474
Rod5	endN2	65	15	-0.00523
Rod5	endN2	66	0	-0.00014
Rod5	endN2	66	1	-0.00112
Rod5	endN2	66	2	-0.00195
Rod5	endN2	66	3	-0.00227
Rod5	endN2	66	4	-0.00195
Rod5	endN2	66	5	-0.00211
Rod5	endN2	66	6	-0.00227
Rod5	endN2	66	7	-0.00227
Rod5	endN2	66	8	-0.00277
Rod5	endN2	66	9	-0.0031
Rod5	endN2	66	10	-0.00326
Rod5	endN2	66	11	-0.00326
Rod5	endN2	66	12	-0.00392
Rod5	endN2	66	13	-0.00458
Rod5	endN2	66	14	-0.00458
Rod5	endN2	66	15	-0.00507
Rod5	endN2	67	0	-0.00014
Rod5	endN2	67	1	-0.00129
Rod5	endN2	67	2	-0.00178
Rod5	endN2	67	3	-0.00211
Rod5	endN2	67	4	-0.00178
Rod5	endN2	67	5	-0.00227
Rod5	endN2	67	6	-0.00244
Rod5	endN2	67	7	-0.00227
Rod5	endN2	67	8	-0.0026
Rod5	endN2	67	9	-0.0031
Rod5	endN2	67	10	-0.00326
Rod5	endN2	67	11	-0.00326
Rod5	endN2	67	12	-0.00408
Rod5	endN2	67	13	-0.00458
Rod5	endN2	67	14	-0.00458
Rod5	endN2	67	15	-0.00523
Rod5	endN2	68	0	-0.0003
Rod5	endN2	68	1	-0.00145
Rod5	endN2	68	2	-0.00178
Rod5	endN2	68	3	-0.00211
Rod5	endN2	68	4	-0.00178
Rod5	endN2	68	5	-0.00195
Rod5	endN2	68	6	-0.00227
Rod5	endN2	68	7	-0.00244
Rod5	endN2	68	8	-0.00293
Rod5	endN2	68	9	-0.00326
Rod5	endN2	68	10	-0.00326
Rod5	endN2	68	11	-0.0031
Rod5	endN2	68	12	-0.00408
Rod5	endN2	68	13	-0.00458
Rod5	endN2	68	14	-0.00458
Rod5	endN2	68	15	-0.00523
Rod5	endN2	69	0	-0.00014
Rod5	endN2	69	1	-0.00129
Rod5	endN2	69	2	-0.00195
Rod5	endN2	69	3	-0.00211
Rod5	endN2	69	4	-0.00178
Rod5	endN2	69	5	-0.00211
Rod5	endN2	69	6	-0.0026
Rod5	endN2	69	7	-0.00244
Rod5	endN2	69	8	-0.00293
Rod5	endN2	69	9	-0.0031
Rod5	endN2	69	10	-0.00326
Rod5	endN2	69	11	-0.00342
Rod5	endN2	69	12	-0.00392
Rod5	endN2	69	13	-0.00441
Rod5	endN2	69	14	-0.00458
Rod5	endN2	69	15	-0.00507
Rod5	endN2	70	0	-0.00014
Rod5	endN2	70	1	-0.00129
Rod5	endN2	70	2	-0.00178
Rod5	endN2	70	3	-0.00211
Rod5	endN2	70	4	-0.00195
Rod5	endN2	70	5	-0.00211
Rod5	endN2	70	6	-0.00227
Rod5	endN2	70	7	-0.00227
Rod5	endN2	70	8	-0.00277
Rod5	endN2	70	9	-0.0031
Rod5	endN2	70	10	-0.00342
Rod5	endN2	70	11	-0.00326
Rod5	endN2	70	12	-0.00408
Rod5	endN2	70	13	-0.00474
Rod5	endN2	70	14	-0.00441
Rod5	endN2	70	15	-0.00523
Rod5	endN2	71	0	0.00019
Rod5	endN2	71	1	-0.00145
Rod5	endN2	71	2	-0.00178
Rod5	endN2	71	3	-0.00195
Rod5	endN2	71	4	-0.00211
Rod5	endN2	71	5	-0.00211
Rod5	endN2	71	6	-0.00227
Rod5	endN2	71	7	-0.00227
Rod5	endN2	71	8	-0.00277
Rod5	endN2	71	9	-0.00326
Rod5	endN2	71	10	-0.0031
Rod5	endN2	71	11	-0.00342
Rod5	endN2	71	12	-0.00425
Rod5	endN2	71	13	-0.00441
Rod5	endN2	71	14	-0.00458
Rod5	endN2	71	15	-0.00523
Rod5	endN2	72	0	-0.00014
Rod5	endN2	72	1	-0.00129
Rod5	endN2	72	2	-0.00195
Rod5	endN2	72	3	-0.00211
Rod5	endN2	72	4	-0.00178
Rod5	endN2	72	5	-0.00227
Rod5	endN2	72	6	-0.00244
Rod5	endN2	72	7	-0.00244
Rod5	endN2	72	8	-0.00277
Rod5	endN2	72	9	-0.0031
Rod5	endN2	72	10	-0.00342
Rod5	endN2	72	11	-0.00342
Rod5	endN2	72	12	-0.00408
Rod5	endN2	72	13	-0.00458
Rod5	endN2	72	14	-0.00441
Rod5	endN2	72	15	-0.00507
Rod5	endN2	73	0	-0.0003
Rod5	endN2	73	1	-0.00145
Rod5	endN2	73	2	-0.00162
Rod5	endN2	73	3	-0.00195
Rod5	endN2	73	4	-0.00195
Rod5	endN2	73	5	-0.00211
Rod5	endN2	73	6	-0.00227
Rod5	endN2	73	7	-0.00244
Rod5	endN2	73	8	-0.00277
Rod5	endN2	73	9	-0.00342
Rod5	endN2	73	10	-0.00326
Rod5	endN2	73	11	-0.00342
Rod5	endN2	73	12	-0.00375
Rod5	endN2	73	13	-0.00458
Rod5	endN2	73	14	-0.00458
Rod5	endN2	73	15	-0.00507
Rod5	endN2	74	0	-0.00014
Rod5	endN2	74	1	-0.00129
Rod5	endN2	74	2	-0.00145
Rod5	endN2	74	3	-0.00211
Rod5	endN2	74	4	-0.00195
Rod5	endN2	74	5	-0.00195
Rod5	endN2	74	6	-0.00227
Rod5	endN2	74	7	-0.00211
Rod5	endN2	74	8	-0.0026
Rod5	endN2	74	9	-0.00326
Rod5	endN2	74	10	-0.0031
Rod5	endN2	74	11	-0.00326
Rod5	endN2	74	12	-0.00425
Rod5	endN2	74	13	-0.00458
Rod5	endN2	74	14	-0.00458
Rod5	endN2	74	15	-0.00507
Rod5	endN2	75	0	-0.00014
Rod5	endN2	75	1	-0.00145
Rod5	endN2	75	2	-0.00145
Rod5	endN2	75	3	-0.00195
Rod5	endN2	75	4	-0.00195
Rod5	endN2	75	5	-0.00211
Rod5	endN2	75	6	-0.00244
Rod5	endN2	75	7	-0.00244
Rod5	endN2	75	8	-0.00293
Rod5	endN2	75	9	-0.00326
Rod5	endN2	75	10	-0.00326
Rod5	endN2	75	11	-0.00326
Rod5	endN2	75	12	-0.00425
Rod5	endN2	75	13	-0.00474
Rod5	endN2	75	14	-0.00441
Rod5	endN2	75	15	-0.00507
Rod5	endN2	76	0	-0.00014
Rod5	endN2	76	1	-0.00145
Rod5	endN2	76	2	-0.00178
Rod5	endN2	76	3	-0.00227
Rod5	endN2	76	4	-0.00178
Rod5	endN2	76	5	-0.00178
Rod5	endN2	76	6	-0.00211
Rod5	endN2	76	7	-0.00227
Rod5	endN2	76	8	-0.00277
Rod5	endN2	76	9	-0.00293
Rod5	endN2	76	10	-0.0031
Rod5	endN2	76	11	-0.00359
Rod5	endN2	76	12	-0.00425
Rod5	endN2	76	13	-0.00458
Rod5	endN2	76	14	-0.00458
Rod5	endN2	76	15	-0.0049
Rod5	endN2	77	0	-0.00014
Rod5	endN2	77	1	-0.00129
Rod5	endN2	77	2	-0.00178
Rod5	endN2	77	3	-0.00195
Rod5	endN2	77	4	-0.00195
Rod5	endN2	77	5	-0.00211
Rod5	endN2	77	6	-0.00244
Rod5	endN2	77	7	-0.00244
Rod5	endN2	77	8	-0.00277
Rod5	endN2	77	9	-0.0031
Rod5	endN2	77	10	-0.00326
Rod5	endN2	77	11	-0.00326
Rod5	endN2	77	12	-0.00408
Rod5	endN2	77	13	-0.00474
Rod5	endN2	77	14	-0.00474
Rod5	endN2	77	15	-0.00507
Rod5	endN2	78	0	-0.00014
Rod5	endN2	78	1	-0.00145
Rod5	endN2	78	2	-0.00178
Rod5	endN2	78	3	-0.00195
Rod5	endN2	78	4	-0.00195
Rod5	endN2	78	5	-0.00227
Rod5	endN2	78	6	-0.00227
Rod5	endN2	78	7	-0.00211
Rod5	endN2	78	8	-0.00244
Rod5	endN2	78	9	-0.0031
Rod5	endN2	78	10	-0.0031
Rod5	endN2	78	11	-0.00326
Rod5	endN2	78	12	-0.00408
Rod5	endN2	78	13	-0.00441
Rod5	endN2	78	14	-0.00458
Rod5	endN2	78	15	-0.00507
Rod5	endN2	79	0	-0.0003
Rod5	endN2	79	1	-0.00129
Rod5	endN2	79	2	-0.00211
Rod5	endN2	79	3	-0.00227
Rod5	endN2	79	4	-0.00162
Rod5	endN2	79	5	-0.00195
Rod5	endN2	79	6	-0.00227
Rod5	endN2	79	7	-0.00227
Rod5	endN2	79	8	-0.00277
Rod5	endN2	79	9	-0.0031
Rod5	endN2	79	10	-0.00342
Rod5	endN2	79	11	-0.00326
Rod5	endN2	79	12	-0.00408
Rod5	endN2	79	13	-0.00474
Rod5	endN2	79	14	-0.00474
Rod5	endN2	79	15	-0.00523
Rod5	endN2	80	0	-0.00047
Rod5	endN2	80	1	-0.00145
Rod5	endN2	80	2	-0.00178
Rod5	endN2	80	3	-0.00211
Rod5	endN2	80	4	-0.00162
Rod5	endN2	80	5	-0.00211
Rod5	endN2	80	6	-0.0026
Rod5	endN2	80	7	-0.00227
Rod5	endN2	80	8	-0.0026
Rod5	endN2	80	9	-0.0031
Rod5	endN2	80	10	-0.00326
Rod5	endN2	80	11	-0.00326
Rod5	endN2	80	12	-0.00408
Rod5	endN2	80	13	-0.00458
Rod5	endN2	80	14	-0.00425
Rod5	endN2	80	15	-0.0049
Rod5	endN2	81	0	3e-05
Rod5	endN2	81	1	-0.00145
Rod5	endN2	81	2	-0.00162
Rod5	endN2	81	3	-0.00195
Rod5	endN2	81	4	-0.00162
Rod5	endN2	81	5	-0.00211
Rod5	endN2	81	6	-0.00244
Rod5	endN2	81	7	-0.00244
Rod5	endN2	81	8	-0.00244
Rod5	endN2	81	9	-0.0031
Rod5	endN2	81	10	-0.00326
Rod5	endN2	81	11	-0.00326
Rod5	endN2	81	12	-0.00425
Rod5	endN2	81	13	-0.00458
Rod5	endN2	81	14	-0.00474
Rod5	endN2	81	15	-0.00523
Rod5	endN2	82	0	-0.0003
Rod5	endN2	82	1	-0.00112
Rod5	endN2	82	2	-0.00162
Rod5	endN2	82	3	-0.00211
Rod5	endN2	82	4	-0.00195
Rod5	endN2	82	5	-0.00211
Rod5	endN2	82	6	-0.00244
Rod5	endN2	82	7	-0.00244
Rod5	endN2	82	8	-0.00277
Rod5	endN2	82	9	-0.0031
Rod5	endN2	82	10	-0.00359
Rod5	endN2	82	11	-0.00326
Rod5	endN2	82	12	-0.00392
Rod5	endN2	82	13	-0.00458
Rod5	endN2	82	14	-0.00458
Rod5	endN2	82	15	-0.00507
Rod5	endN2	83	0	3e-05
Rod5	endN2	83	1	-0.00145
Rod5	endN2	83	2	-0.00178
Rod5	endN2	83	3	-0.00195
Rod5	endN2	83	4	-0.00178
Rod5	endN2	83	5	-0.00211
Rod5	endN2	83	6	-0.00211
Rod5	endN2	83	7	-0.00227
Rod5	endN2	83	8	-0.00277
Rod5	endN2	83	9	-0.00342
Rod5	endN2	83	10	-0.0031
Rod5	endN2	83	11	-0.00326
Rod5	endN2	83	12	-0.00392
Rod5	endN2	83	13	-0.00458
Rod5	endN2	83	14	-0.00458
Rod5	endN2	83	15	-0.0054
Rod5	endN2	84	0	3e-05
Rod5	endN2	84	1	-0.00129
Rod5	endN2	84	2	-0.00178
Rod5	endN2	84	3	-0.00227
Rod5	endN2	84	4	-0.00162
Rod5	endN2	84	5	-0.00195
Rod5	endN2	84	6	-0.00227
Rod5	endN2	84	7	-0.00211
Rod5	endN2	84	8	-0.00277
Rod5	endN2	84	9	-0.00293
Rod5	endN2	84	10	-0.00326
Rod5	endN2	84	11	-0.0031
Rod5	endN2	84	12	-0.00425
Rod5	endN2	84	13	-0.00458
Rod5	endN2	84	14	-0.00474
Rod5	endN2	84	15	-0.00523
Rod5	endN2	85	0	3e-05
Rod5	endN2	85	1	-0.00162
Rod5	endN2	85	2	-0.00162
Rod5	endN2	85	3	-0.00211
Rod5	endN2	85	4	-0.00162
Rod5	endN2	85	5	-0.00211
Rod5	endN2	85	6	-0.00244
Rod5	endN2	85	7	-0.00211
Rod5	endN2	85	8	-0.0026
Rod5	endN2	85	9	-0.0031
Rod5	endN2	85	10	-0.00326
Rod5	endN2	85	11	-0.00342
Rod5	endN2	85	12	-0.00408
Rod5	endN2	85	13	-0.00458
Rod5	endN2	85	14	-0.00441
Rod5	endN2	85	15	-0.0049
Rod5	endN2	86	0	-0.00014
Rod5	endN2	86	1	-0.00129
Rod5	endN2	86	2	-0.00145
Rod5	endN2	86	3	-0.00227
Rod5	endN2	86	4	-0.00178
Rod5	endN2	86	5	-0.00227
Rod5	endN2	86	6	-0.00244
Rod5	endN2	86	7	-0.00227
Rod5	endN2	86	8	-0.00244
Rod5	endN2	86	9	-0.0031
Rod5	endN2	86	10	-0.00342
Rod5	endN2	86	11	-0.00359
Rod5	endN2	86	12	-0.00408
Rod5	endN2	86	13	-0.00441
Rod5	endN2	86	14	-0.00474
Rod5	endN2	86	15	-0.0049
Rod5	endN2	87	0	3e-05
Rod5	endN2	87	1	-0.00145
Rod5	endN2	87	2	-0.00162
Rod5	endN2	87	3	-0.00211
Rod5	endN2	87	4	-0.00162
Rod5	endN2	87	5	-0.00211
Rod5	endN2	87	6	-0.00227
Rod5	endN2	87	7	-0.00244
Rod5	endN2	87	8	-0.00277
Rod5	endN2	87	9	-0.00359
Rod5	endN2	87	10	-0.00326
Rod5	endN2	87	11	-0.00342
Rod5	endN2	87	12	-0.00408
Rod5	endN2	87	13	-0.00458
Rod5	endN2	87	14	-0.00458
Rod5	endN2	87	15	-0.0049
Rod5	endN2	88	0	-0.00014
Rod5	endN2	88	1	-0.00129
Rod5	endN2	88	2	-0.00178
Rod5	endN2	88	3	-0.00211
Rod5	endN2	88	4	-0.00195
Rod5	endN2	88	5	-0.00195
Rod5	endN2	88	6	-0.00227
Rod5	endN2	88	7	-0.00227
Rod5	endN2	88	8	-0.0026
Rod5	endN2	88	9	-0.00326
Rod5	endN2	88	10	-0.00342
Rod5	endN2	88	11	-0.00342
Rod5	endN2	88	12	-0.00408
Rod5	endN2	88	13	-0.00474
Rod5	endN2	88	14	-0.00458
Rod5	endN2	88	15	-0.00507
Rod5	endN2	89	0	-0.00014
Rod5	endN2	89	1	-0.00129
Rod5	endN2	89	2	-0.00195
Rod5	endN2	89	3	-0.00195
Rod5	endN2	89	4	-0.00195
Rod5	endN2	89	5	-0.00211
Rod5	endN2	89	6	-0.00244
Rod5	endN2	89	7	-0.00227
Rod5	endN2	89	8	-0.0026
Rod5	endN2	89	9	-0.00326
Rod5	endN2	89	10	-0.00326
Rod5	endN2	89	11	-0.00342
Rod5	endN2	89	12	-0.00408
Rod5	endN2	89	13	-0.00441
Rod5	endN2	89	14	-0.00474
Rod5	endN2	89	15	-0.00507
Rod5	endN2	90	0	-0.0003
Rod5	endN2	90	1	-0.00129
Rod5	endN2	90	2	-0.00178
Rod5	endN2	90	3	-0.00195
Rod5	endN2	90	4	-0.00195
Rod5	endN2	90	5	-0.00211
Rod5	endN2	90	6	-0.00227
Rod5	endN2	90	7	-0.00227
Rod5	endN2	90	8	-0.0026
Rod5	endN2	90	9	-0.00326
Rod5	endN2	90	10	-0.00342
Rod5	endN2	90	11	-0.00326
Rod5	endN2	90	12	-0.00408
Rod5	endN2	90	13	-0.00458
Rod5	endN2	90	14	-0.00458
Rod5	endN2	90	15	-0.00507
Rod5	endN2	91	0	3e-05
Rod5	endN2	91	1	-0.00112
Rod5	endN2	91	2	-0.00162
Rod5	endN2	91	3	-0.00211
Rod5	endN2	91	4	-0.00178
Rod5	endN2	91	5	-0.00195
Rod5	endN2	91	6	-0.0026
Rod5	endN2	91	7	-0.00227
Rod5	endN2	91	8	-0.00293
Rod5	endN2	91	9	-0.00293
Rod5	endN2	91	10	-0.00342
Rod5	endN2	91	11	-0.00326
Rod5	endN2	91	12	-0.00425
Rod5	endN2	91	13	-0.00458
Rod5	endN2	91	14	-0.00441
Rod5	endN2	91	15	-0.00523
Rod5	endN2	92	0	3e-05
Rod5	endN2	92	1	-0.00145
Rod5	endN2	92	2	-0.00178
Rod5	endN2	92	3	-0.00227
Rod5	endN2	92	4	-0.00178
Rod5	endN2	92	5	-0.00227
Rod5	endN2	92	6	-0.00227
Rod5	endN2	92	7	-0.00227
Rod5	endN2	92	8	-0.00293
Rod5	endN2	92	9	-0.00342
Rod5	endN2	92	10	-0.00342
Rod5	endN2	92	11	-0.00326
Rod5	endN2	92	12	-0.00408
Rod5	endN2	92	13	-0.00474
Rod5	endN2	92	14	-0.00458
Rod5	endN2	92	15	-0.00507
Rod5	endN2	93	0	-0.00014
Rod5	endN2	93	1	-0.00162
Rod5	endN2	93	2	-0.00178
Rod5	endN2	93	3	-0.00211
Rod5	endN2	93	4	-0.00178
Rod5	endN2	93	5	-0.00211
Rod5	endN2	93	6	-0.00227
Rod5	endN2	93	7	-0.00244
Rod5	endN2	93	8	-0.0026
Rod5	endN2	93	9	-0.0031
Rod5	endN2	93	10	-0.00326
Rod5	endN2	93	11	-0.00342
Rod5	endN2	93	12	-0.00425
Rod5	endN2	93	13	-0.0049
Rod5	endN2	93	14	-0.00458
Rod5	endN2	93	15	-0.00523
Rod5	endN2	94	0	-0.00014
Rod5	endN2	94	1	-0.00145
Rod5	endN2	94	2	-0.00162
Rod5	endN2	94	3	-0.00227
Rod5	endN2	94	4	-0.00178
Rod5	endN2	94	5	-0.00195
Rod5	endN2	94	6	-0.00227
Rod5	endN2	94	7	-0.00227
Rod5	endN2	94	8	-0.0026
Rod5	endN2	94	9	-0.0031
Rod5	endN2	94	10	-0.0031
Rod5	endN2	94	11	-0.00359
Rod5	endN2	94	12	-0.00392
Rod5	endN2	94	13	-0.00425
Rod5	endN2	94	14	-0.00458
Rod5	endN2	94	15	-0.0049
Rod5	endN2	95	0	3e-05
Rod5	endN2	95	1	-0.00145
Rod5	endN2	95	2	-0.00178
Rod5	endN2	95	3	-0.00211
Rod5	endN2	95	4	-0.00195
Rod5	endN2	95	5	-0.00227
Rod5	endN2	95	6	-0.00227
Rod5	endN2	95	7	-0.00227
Rod5	endN2	95	8	-0.00277
Rod5	endN2	95	9	-0.00326
Rod5	endN2	95	10	-0.00342
Rod5	endN2	95	11	-0.00326
Rod5	endN2	95	12	-0.00392
Rod5	endN2	95	13	-0.00441
Rod5	endN2	95	14	-0.00441
Rod5	endN2	95	15	-0.0049
Rod5	endN2	96	0	-0.0003
Rod5	endN2	96	1	-0.00145
Rod5	endN2	96	2	-0.00178
Rod5	endN2	96	3	-0.00211
Rod5	endN2	96	4	-0.00195
Rod5	endN2	96	5	-0.00195
Rod5	endN2	96	6	-0.00244
Rod5	endN2	96	7	-0.0026
Rod5	endN2	96	8	-0.00293
Rod5	endN2	96	9	-0.0031
Rod5	endN2	96	10	-0.00326
Rod5	endN2	96	11	-0.00326
Rod5	endN2	96	12	-0.00408
Rod5	endN2	96	13	-0.00458
Rod5	endN2	96	14	-0.00458
Rod5	endN2	96	15	-0.0049
Rod5	endN2	97	0	-0.00014
Rod5	endN2	97	1	-0.00162
Rod5	endN2	97	2	-0.00195
Rod5	endN2	97	3	-0.00211
Rod5	endN2	97	4	-0.00195
Rod5	endN2	97	5	-0.00211
Rod5	endN2	97	6	-0.0026
Rod5	endN2	97	7	-0.00227
Rod5	endN2	97	8	-0.00293
Rod5	endN2	97	9	-0.00326
Rod5	endN2	97	10	-0.00326
Rod5	endN2	97	11	-0.00326
Rod5	endN2	97	12	-0.00408
Rod5	endN2	97	13	-0.00458
Rod5	endN2	97	14	-0.00474
Rod5	endN2	97	15	-0.00523
Rod5	endN2	98	0	-0.00014
Rod5	endN2	98	1	-0.00145
Rod5	endN2	98	2	-0.00145
Rod5	endN2	98	3	-0.00195
Rod5	endN2	98	4	-0.00195
Rod5	endN2	98	5	-0.00211
Rod5	endN2	98	6	-0.00227
Rod5	endN2	98	7	-0.00244
Rod5	endN2	98	8	-0.00277
Rod5	endN2	98	9	-0.0031
Rod5	endN2	98	10	-0.00342
Rod5	endN2	98	11	-0.00342
Rod5	endN2	98	12	-0.00408
Rod5	endN2	98	13	-0.00441
Rod5	endN2	98	14	-0.00458
Rod5	endN2	98	15	-0.0049
Rod5	endN2	99	0	-0.0003
Rod5	endN2	99	1	-0.00129
Rod5	endN2	99	2	-0.00178
Rod5	endN2	99	3	-0.00195
Rod5	endN2	99	4	-0.00178
Rod5	endN2	99	5	-0.00211
Rod5	endN2	99	6	-0.0026
Rod5	endN2	99	7	-0.00227
Rod5	endN2	99	8	-0.00293
Rod5	endN2	99	9	-0.0031
Rod5	endN2	99	10	-0.00326
Rod5	endN2	99	11	-0.00326
Rod5	endN2	99	12	-0.00408
Rod5	endN2	99	13	-0.00441
Rod5	endN2	99	14	-0.00458
Rod5	endN2	99	15	-0.0049
Rod5	endN1	0	0	0.00085
Rod5	endN1	0	1	0.00052
Rod5	endN1	0	2	0.00101
Rod5	endN1	0	3	0.00085
Rod5	endN1	0	4	0.00019
Rod5	endN1	0	5	-0.00014
Rod5	endN1	0	6	0.00019
Rod5	endN1	0	7	3e-05
Rod5	endN1	0	8	0.00085
Rod5	endN1	0	9	0.00101
Rod5	endN1	0	10	0.00036
Rod5	endN1	0	11	0.00068
Rod5	endN1	0	12	0.00036
Rod5	endN1	0	13	0.00036
Rod5	endN1	0	14	0.00036
Rod5	endN1	0	15	-0.00014
Rod5	endN1	1	0	0.00101
Rod5	endN1	1	1	0.00019
Rod5	endN1	1	2	0.00101
Rod5	endN1	1	3	0.00052
Rod5	endN1	1	4	3e-05
Rod5	endN1	1	5	3e-05
Rod5	endN1	1	6	0.00036
Rod5	endN1	1	7	-0.00014
Rod5	endN1	1	8	0.00085
Rod5	endN1	1	9	0.00068
Rod5	endN1	1	10	0.00052
Rod5	endN1	1	11	0.00085
Rod5	endN1	1	12	0.00052
Rod5	endN1	1	13	0.00085
Rod5	endN1	1	14	0.00052
Rod5	endN1	1	15	0.00036
Rod5	endN1	2	0	0.00101
Rod5	endN1	2	1	0.00019
Rod5	endN1	2	2	0.00134
Rod5	endN1	2	3	0.00068
Rod5	endN1	2	4	-0.00014
Rod5	endN1	2	5	0.00019
Rod5	endN1	2	6	0.00019
Rod5	endN1	2	7	-0.00014
Rod5	endN1	2	8	0.00085
Rod5	endN1	2	9	0.00085
Rod5	endN1	2	10	0.00068
Rod5	endN1	2	11	0.00068
Rod5	endN1	2	12	0.00036
Rod5	endN1	2	13	0.00052
Rod5	endN1	2	14	0.00052
Rod5	endN1	2	15	0.00019
Rod5	endN1	3	0	0.00101
Rod5	endN1	3	1	0.00036
Rod5	endN1	3	2	0.00118
Rod5	endN1	3	3	0.00052
Rod5	endN1	3	4	-0.00014
Rod5	endN1	3	5	-0.00014
Rod5	endN1	3	6	0.00052
Rod5	endN1	3	7	3e-05
Rod5	endN1	3	8	0.00085
Rod5	endN1	3	9	0.00085
Rod5	endN1	3	10	0.00068
Rod5	endN1	3	11	0.00068
Rod5	endN1	3	12	0.00052
Rod5	endN1	3	13	0.00052
Rod5	endN1	3	14	0.00052
Rod5	endN1	3	15	0.00019
Rod5	endN1	4	0	0.00085
Rod5	endN1	4	1	0.00036
Rod5	endN1	4	2	0.00101
Rod5	endN1	4	3	0.00068
Rod5	endN1	4	4	3e-05
Rod5	endN1	4	5	3e-05
Rod5	endN1	4	6	3e-05
Rod5	endN1	4	7	-0.0003
Rod5	endN1	4	8	0.00068
Rod5	endN1	4	9	0.00068
Rod5	endN1	4	10	0.00052
Rod5	endN1	4	11	0.00085
Rod5	endN1	4	12	0.00036
Rod5	endN1	4	13	0.00052
Rod5	endN1	4	14	0.00036
Rod5	endN1	4	15	0.00052
Rod5	endN1	5	0	0.00068
Rod5	endN1	5	1	0.00052
Rod5	endN1	5	2	0.00101
Rod5	endN1	5	3	0.00036
Rod5	endN1	5	4	3e-05
Rod5	endN1	5	5	-0.00014
Rod5	endN1	5	6	0.00019
Rod5	endN1	5	7	-0.00014
Rod5	endN1	5	8	0.00052
Rod5	endN1	5	9	0.00085
Rod5	endN1	5	10	0.00068
Rod5	endN1	5	11	0.00085
Rod5	endN1	5	12	0.00036
Rod5	endN1	5	13	0.00068
Rod5	endN1	5	14	0.00036
Rod5	endN1	5	15	0.00036
Rod5	endN1	6	0	0.00085
Rod5	endN1	6	1	0.00019
Rod5	endN1	6	2	0.00101
Rod5	endN1	6	3	0.00068
Rod5	endN1	6	4	3e-05
Rod5	endN1	6	5	-0.00014
Rod5	endN1	6	6	0.00036
Rod5	endN1	6	7	3e-05
Rod5	endN1	6	8	0.00085
Rod5	endN1	6	9	0.00068
Rod5	endN1	6	10	0.00052
Rod5	endN1	6	11	0.00068
Rod5	endN1	6	12	0.00036
Rod5	endN1	6	13	0.00052
Rod5	endN1	6	14	0.00052
Rod5	endN1	6	15	0.00036
Rod5	endN1	7	0	0.00068
Rod5	endN1	7	1	0.00036
Rod5	endN1	7	2	0.00101
Rod5	endN1	7	3	0.00068
Rod5	endN1	7	4	3e-05
Rod5	endN1	7	5	-0.00014
Rod5	endN1	7	6	0.00036
Rod5	endN1	7	7	3e-05
Rod5	endN1	7	8	0.00068
Rod5	endN1	7	9	0.00068
Rod5	endN1	7	10	0.00068
Rod5	endN1	7	11	0.00085
Rod5	endN1	7	12	0.00036
Rod5	endN1	7	13	0.00052
Rod5	endN1	7	14	0.00052
Rod5	endN1	7	15	0.00019
Rod5	endN1	8	0	0.00101
Rod5	endN1	8	1	0.00036
Rod5	endN1	8	2	0.00101
Rod5	endN1	8	3	0.00068
Rod5	endN1	8	4	-0.00014
Rod5	endN1	8	5	3e-05
Rod5	endN1	8	6	0.00019
Rod5	endN1	8	7	3e-05
Rod5	endN1	8	8	0.00068
Rod5	endN1	8	9	0.00101
Rod5	endN1	8	10	0.00052
Rod5	endN1	8	11	0.00085
Rod5	endN1	8	12	0.00036
Rod5	endN1	8	13	0.00068
Rod5	endN1	8	14	0.00036
Rod5	endN1	8	15	3e-05
Rod5	endN1	9	0	0.00085
Rod5	endN1	9	1	0.00036
Rod5	endN1	9	2	0.00101
Rod5	endN1	9	3	0.00068
Rod5	endN1	9	4	3e-05
Rod5	endN1	9	5	3e-05
Rod5	endN1	9	6	0.00036
Rod5	endN1	9	7	0.00019
Rod5	endN1	9	8	0.00085
Rod5	endN1	9	9	0.00068
Rod5	endN1	9	10	0.00036
Rod5	endN1	9	11	0.00068
Rod5	endN1	9	12	0.00052
Rod5	endN1	9	13	0.00052
Rod5	endN1	9	14	0.00052
Rod5	endN1	9	15	0.00036
Rod5	endN1	10	0	0.00068
Rod5	endN1	10	1	0.00052
Rod5	endN1	10	2	0.00101
Rod5	endN1	10	3	0.00085
Rod5	endN1	10	4	0.00019
Rod5	endN1	10	5	3e-05
Rod5	endN1	10	6	0.00036
Rod5	endN1	10	7	0.00019
Rod5	endN1	10	8	0.00052
Rod5	endN1	10	9	0.00085
Rod5	endN1	10	10	0.00068
Rod5	endN1	10	11	0.00052
Rod5	endN1	10	12	0.00019
Rod5	endN1	10	13	0.00052
Rod5	endN1	10	14	0.00052
Rod5	endN1	10	15	0.00019
Rod5	endN1	11	0	0.00101
Rod5	endN1	11	1	0.00036
Rod5	endN1	11	2	0.00118
Rod5	endN1	11	3	0.00052
Rod5	endN1	11	4	0.00019
Rod5	endN1	11	5	-0.00014
Rod5	endN1	11	6	0.00019
Rod5	endN1	11	7	0.00036
Rod5	endN1	11	8	0.00052
Rod5	endN1	11	9	0.00085
Rod5	endN1	11	10	0.00052
Rod5	endN1	11	11	0.00085
Rod5	endN1	11	12	0.00019
Rod5	endN1	11	13	0.00036
Rod5	endN1	11	14	0.00068
Rod5	endN1	11	15	0.00019
Rod5	endN1	12	0	0.00101
Rod5	endN1	12	1	0.00036
Rod5	endN1	12	2	0.00101
Rod5	endN1	12	3	0.00068
