rod_id,trial,measurement_index,point_index,value
Rod3,N22,22,1,-0.0151
Rod3,N22,22,2,-0.01493
Rod3,N22,22,3,-0.01641
Rod3,N22,22,4,-0.01904
Rod3,N22,22,5,-0.02216
Rod3,N22,22,6,-0.02447
Rod3,N22,23,0,0.00101
Rod3,N22,23,1,-0.01493
Rod3,N22,23,2,-0.0151
Rod3,N22,23,3,-0.01625
Rod3,N22,23,4,-0.01904
Rod3,N22,23,5,-0.02184
Rod3,N22,23,6,-0.02447
Rod3,N22,24,0,0.00118
Rod3,N22,24,1,-0.01493
Rod3,N22,24,2,-0.01493
Rod3,N22,24,3,-0.01625
Rod3,N22,24,4,-0.01904
Rod3,N22,24,5,-0.022
Rod3,N22,24,6,-0.0243
Rod3,N22,25,0,0.00118
Rod3,N22,25,1,-0.01493
Rod3,N22,25,2,-0.01493
Rod3,N22,25,3,-0.01641
Rod3,N22,25,4,-0.01904
Rod3,N22,25,5,-0.02184
Rod3,N22,25,6,-0.02414
Rod3,N22,26,0,0.00101
Rod3,N22,26,1,-0.01477
Rod3,N22,26,2,-0.01477
Rod3,N22,26,3,-0.01658
Rod3,N22,26,4,-0.01888
Rod3,N22,26,5,-0.02184
Rod3,N22,26,6,-0.0243
Rod3,N22,27,0,0.00085
Rod3,N22,27,1,-0.01493
Rod3,N22,27,2,-0.01493
Rod3,N22,27,3,-0.01641
Rod3,N22,27,4,-0.01921
Rod3,N22,27,5,-0.02184
Rod3,N22,27,6,-0.02447
Rod3,N22,28,0,0.00134
Rod3,N22,28,1,-0.01477
Rod3,N22,28,2,-0.0151
Rod3,N22,28,3,-0.01625
Rod3,N22,28,4,-0.01904
Rod3,N22,28,5,-0.022
Rod3,N22,28,6,-0.0243
Rod3,N22,29,0,0.00101
Rod3,N22,29,1,-0.01493
Rod3,N22,29,2,-0.01493
Rod3,N22,29,3,-0.01658
Rod3,N22,29,4,-0.01904
Rod3,N22,29,5,-0.02167
Rod3,N22,29,6,-0.0243
Rod3,N22,30,0,0.00101
Rod3,N22,30,1,-0.01493
Rod3,N22,30,2,-0.01493
Rod3,N22,30,3,-0.01658
Rod3,N22,30,4,-0.01888
Rod3,N22,30,5,-0.02233
Rod3,N22,30,6,-0.02447
Rod3,N22,31,0,0.00101
Rod3,N22,31,1,-0.01477
Rod3,N22,31,2,-0.01493
Rod3,N22,31,3,-0.01641
Rod3,N22,31,4,-0.01904
Rod3,N22,31,5,-0.022
Rod3,N22,31,6,-0.0243
Rod3,N22,32,0,0.00118
Rod3,N22,32,1,-0.01493
Rod3,N22,32,2,-0.0151
Rod3,N22,32,3,-0.01625
Rod3,N22,32,4,-0.01904
Rod3,N22,32,5,-0.022
Rod3,N22,32,6,-0.0243
Rod3,N22,33,0,0.00101
Rod3,N22,33,1,-0.01493
Rod3,N22,33,2,-0.0151
Rod3,N22,33,3,-0.01658
Rod3,N22,33,4,-0.01904
Rod3,N22,33,5,-0.02167
Rod3,N22,33,6,-0.02414
Rod3,N22,34,0,0.00118
Rod3,N22,34,1,-0.01493
Rod3,N22,34,2,-0.01493
Rod3,N22,34,3,-0.01658
Rod3,N22,34,4,-0.01888
Rod3,N22,34,5,-0.022
Rod3,N22,34,6,-0.0243
Rod3,N22,35,0,0.00101
Rod3,N22,35,1,-0.01493
Rod3,N22,35,2,-0.0151
Rod3,N22,35,3,-0.01658
Rod3,N22,35,4,-0.01904
Rod3,N22,35,5,-0.02184
Rod3,N22,35,6,-0.0243
Rod3,N22,36,0,0.00118
Rod3,N22,36,1,-0.01477
Rod3,N22,36,2,-0.01493
Rod3,N22,36,3,-0.01658
Rod3,N22,36,4,-0.01904
Rod3,N22,36,5,-0.02184
Rod3,N22,36,6,-0.02447
Rod3,N22,37,0,0.00118
Rod3,N22,37,1,-0.01493
Rod3,N22,37,2,-0.0151
Rod3,N22,37,3,-0.01641
Rod3,N22,37,4,-0.01904
Rod3,N22,37,5,-0.022
Rod3,N22,37,6,-0.02414
Rod3,N22,38,0,0.00118
Rod3,N22,38,1,-0.01493
Rod3,N22,38,2,-0.01526
Rod3,N22,38,3,-0.01641
Rod3,N22,38,4,-0.01904
Rod3,N22,38,5,-0.02184
Rod3,N22,38,6,-0.02447
Rod3,N22,39,0,0.00101
Rod3,N22,39,1,-0.01477
Rod3,N22,39,2,-0.01493
Rod3,N22,39,3,-0.01641
Rod3,N22,39,4,-0.01904
Rod3,N22,39,5,-0.022
Rod3,N22,39,6,-0.0243
Rod3,N22,40,0,0.00134
Rod3,N22,40,1,-0.01477
Rod3,N22,40,2,-0.01493
Rod3,N22,40,3,-0.01641
Rod3,N22,40,4,-0.01904
Rod3,N22,40,5,-0.02184
Rod3,N22,40,6,-0.0243
Rod3,N22,41,0,0.00101
Rod3,N22,41,1,-0.01493
Rod3,N22,41,2,-0.01493
Rod3,N22,41,3,-0.01625
Rod3,N22,41,4,-0.01937
Rod3,N22,41,5,-0.02167
Rod3,N22,41,6,-0.02447
Rod3,N22,42,0,0.00101
Rod3,N22,42,1,-0.01477
Rod3,N22,42,2,-0.01493
Rod3,N22,42,3,-0.01658
Rod3,N22,42,4,-0.01904
Rod3,N22,42,5,-0.022
Rod3,N22,42,6,-0.02447
Rod3,N22,43,0,0.00101
Rod3,N22,43,1,-0.01493
Rod3,N22,43,2,-0.0151
Rod3,N22,43,3,-0.01625
Rod3,N22,43,4,-0.01888
Rod3,N22,43,5,-0.022
Rod3,N22,43,6,-0.0243
Rod3,N22,44,0,0.00118
Rod3,N22,44,1,-0.01493
Rod3,N22,44,2,-0.01493
Rod3,N22,44,3,-0.01625
Rod3,N22,44,4,-0.01904
Rod3,N22,44,5,-0.02184
Rod3,N22,44,6,-0.02414
Rod3,N22,45,0,0.00118
Rod3,N22,45,1,-0.01477
Rod3,N22,45,2,-0.01493
Rod3,N22,45,3,-0.01641
Rod3,N22,45,4,-0.01904
Rod3,N22,45,5,-0.02184
Rod3,N22,45,6,-0.0243
Rod3,N22,46,0,0.00118
Rod3,N22,46,1,-0.0151
Rod3,N22,46,2,-0.01493
Rod3,N22,46,3,-0.01658
Rod3,N22,46,4,-0.01871
Rod3,N22,46,5,-0.02216
Rod3,N22,46,6,-0.02463
Rod3,N22,47,0,0.00101
Rod3,N22,47,1,-0.01493
Rod3,N22,47,2,-0.01493
Rod3,N22,47,3,-0.01674
Rod3,N22,47,4,-0.01921
Rod3,N22,47,5,-0.02167
Rod3,N22,47,6,-0.02414
Rod3,N22,48,0,0.00118
Rod3,N22,48,1,-0.01493
Rod3,N22,48,2,-0.01493
Rod3,N22,48,3,-0.01625
Rod3,N22,48,4,-0.01921
Rod3,N22,48,5,-0.02184
Rod3,N22,48,6,-0.02447
Rod3,N22,49,0,0.00118
Rod3,N22,49,1,-0.01477
Rod3,N22,49,2,-0.0151
Rod3,N22,49,3,-0.01641
Rod3,N22,49,4,-0.01904
Rod3,N22,49,5,-0.022
Rod3,N22,49,6,-0.02447
Rod3,N22,50,0,0.00101
Rod3,N22,50,1,-0.01477
Rod3,N22,50,2,-0.0151
Rod3,N22,50,3,-0.01641
Rod3,N22,50,4,-0.01904
Rod3,N22,50,5,-0.022
Rod3,N22,50,6,-0.02414
Rod3,N22,51,0,0.00085
Rod3,N22,51,1,-0.01493
Rod3,N22,51,2,-0.0151
Rod3,N22,51,3,-0.01641
Rod3,N22,51,4,-0.01921
Rod3,N22,51,5,-0.022
Rod3,N22,51,6,-0.0243
Rod3,N22,52,0,0.00118
Rod3,N22,52,1,-0.01477
Rod3,N22,52,2,-0.0151
Rod3,N22,52,3,-0.01641
Rod3,N22,52,4,-0.01904
Rod3,N22,52,5,-0.02184
Rod3,N22,52,6,-0.0243
Rod3,N22,53,0,0.00118
Rod3,N22,53,1,-0.01493
Rod3,N22,53,2,-0.01493
Rod3,N22,53,3,-0.01625
Rod3,N22,53,4,-0.01904
Rod3,N22,53,5,-0.02184
Rod3,N22,53,6,-0.02447
Rod3,N22,54,0,0.00101
Rod3,N22,54,1,-0.01477
Rod3,N22,54,2,-0.0146
Rod3,N22,54,3,-0.01641
Rod3,N22,54,4,-0.01888
Rod3,N22,54,5,-0.02184
Rod3,N22,54,6,-0.02397
Rod3,N22,55,0,0.00101
Rod3,N22,55,1,-0.01493
Rod3,N22,55,2,-0.0151
Rod3,N22,55,3,-0.01625
Rod3,N22,55,4,-0.01921
Rod3,N22,55,5,-0.02184
Rod3,N22,55,6,-0.0243
Rod3,N22,56,0,0.00101
Rod3,N22,56,1,-0.01477
Rod3,N22,56,2,-0.01526
Rod3,N22,56,3,-0.01658
Rod3,N22,56,4,-0.01921
Rod3,N22,56,5,-0.02184
Rod3,N22,56,6,-0.02447
Rod3,N22,57,0,0.00101
Rod3,N22,57,1,-0.01493
Rod3,N22,57,2,-0.01493
Rod3,N22,57,3,-0.01658
Rod3,N22,57,4,-0.01888
Rod3,N22,57,5,-0.022
Rod3,N22,57,6,-0.0243
Rod3,N22,58,0,0.00118
Rod3,N22,58,1,-0.01493
Rod3,N22,58,2,-0.0151
Rod3,N22,58,3,-0.01625
Rod3,N22,58,4,-0.01921
Rod3,N22,58,5,-0.022
Rod3,N22,58,6,-0.02447
Rod3,N22,59,0,0.00118
Rod3,N22,59,1,-0.01477
Rod3,N22,59,2,-0.0151
Rod3,N22,59,3,-0.01641
Rod3,N22,59,4,-0.01888
Rod3,N22,59,5,-0.02167
Rod3,N22,59,6,-0.0243
Rod3,N22,60,0,0.00134
Rod3,N22,60,1,-0.01493
Rod3,N22,60,2,-0.01493
Rod3,N22,60,3,-0.01625
Rod3,N22,60,4,-0.01921
Rod3,N22,60,5,-0.02184
Rod3,N22,60,6,-0.0243
Rod3,N22,61,0,0.00118
Rod3,N22,61,1,-0.01477
Rod3,N22,61,2,-0.01493
Rod3,N22,61,3,-0.01641
Rod3,N22,61,4,-0.01904
Rod3,N22,61,5,-0.02184
Rod3,N22,61,6,-0.02447
Rod3,N22,62,0,0.00085
Rod3,N22,62,1,-0.0151
Rod3,N22,62,2,-0.01477
Rod3,N22,62,3,-0.01658
Rod3,N22,62,4,-0.01904
Rod3,N22,62,5,-0.02167
Rod3,N22,62,6,-0.0243
Rod3,N22,63,0,0.00101
Rod3,N22,63,1,-0.01477
Rod3,N22,63,2,-0.0151
Rod3,N22,63,3,-0.01658
Rod3,N22,63,4,-0.01904
Rod3,N22,63,5,-0.022
Rod3,N22,63,6,-0.0243
Rod3,N22,64,0,0.00085
Rod3,N22,64,1,-0.01493
Rod3,N22,64,2,-0.01493
Rod3,N22,64,3,-0.01625
Rod3,N22,64,4,-0.01904
Rod3,N22,64,5,-0.02184
Rod3,N22,64,6,-0.02414
Rod3,N22,65,0,0.00118
Rod3,N22,65,1,-0.01477
Rod3,N22,65,2,-0.01493
Rod3,N22,65,3,-0.01625
Rod3,N22,65,4,-0.01888
Rod3,N22,65,5,-0.02184
Rod3,N22,65,6,-0.02414
Rod3,N22,66,0,0.00101
Rod3,N22,66,1,-0.01493
Rod3,N22,66,2,-0.01493
Rod3,N22,66,3,-0.01608
Rod3,N22,66,4,-0.01921
Rod3,N22,66,5,-0.022
Rod3,N22,66,6,-0.02414
Rod3,N22,67,0,0.00101
Rod3,N22,67,1,-0.01493
Rod3,N22,67,2,-0.01493
Rod3,N22,67,3,-0.01625
Rod3,N22,67,4,-0.01888
Rod3,N22,67,5,-0.022
Rod3,N22,67,6,-0.02447
Rod3,N22,68,0,0.00118
Rod3,N22,68,1,-0.01493
Rod3,N22,68,2,-0.01477
Rod3,N22,68,3,-0.01641
Rod3,N22,68,4,-0.01904
Rod3,N22,68,5,-0.02216
Rod3,N22,68,6,-0.0243
Rod3,N22,69,0,0.00118
Rod3,N22,69,1,-0.01493
Rod3,N22,69,2,-0.0151
Rod3,N22,69,3,-0.01641
Rod3,N22,69,4,-0.01921
Rod3,N22,69,5,-0.02167
Rod3,N22,69,6,-0.02447
Rod3,N22,70,0,0.00101
Rod3,N22,70,1,-0.01477
Rod3,N22,70,2,-0.01526
Rod3,N22,70,3,-0.01658
Rod3,N22,70,4,-0.01904
Rod3,N22,70,5,-0.02167
Rod3,N22,70,6,-0.02414
Rod3,N22,71,0,0.00118
Rod3,N22,71,1,-0.01493
Rod3,N22,71,2,-0.0151
Rod3,N22,71,3,-0.01658
Rod3,N22,71,4,-0.01888
Rod3,N22,71,5,-0.02167
Rod3,N22,71,6,-0.0243
Rod3,N22,72,0,0.00101
Rod3,N22,72,1,-0.01493
Rod3,N22,72,2,-0.01493
Rod3,N22,72,3,-0.01641
Rod3,N22,72,4,-0.01904
Rod3,N22,72,5,-0.02167
Rod3,N22,72,6,-0.02414
Rod3,N22,73,0,0.00118
Rod3,N22,73,1,-0.01493
Rod3,N22,73,2,-0.01493
Rod3,N22,73,3,-0.01641
Rod3,N22,73,4,-0.01888
Rod3,N22,73,5,-0.022
Rod3,N22,73,6,-0.0243
Rod3,N22,74,0,0.00118
Rod3,N22,74,1,-0.01493
Rod3,N22,74,2,-0.0151
Rod3,N22,74,3,-0.01592
Rod3,N22,74,4,-0.01871
Rod3,N22,74,5,-0.02216
Rod3,N22,74,6,-0.02397
Rod3,N22,75,0,0.00101
Rod3,N22,75,1,-0.01477
Rod3,N22,75,2,-0.01526
Rod3,N22,75,3,-0.01625
Rod3,N22,75,4,-0.01904
Rod3,N22,75,5,-0.02151
Rod3,N22,75,6,-0.02447
Rod3,N22,76,0,0.00118
Rod3,N22,76,1,-0.01477
Rod3,N22,76,2,-0.01493
Rod3,N22,76,3,-0.01641
Rod3,N22,76,4,-0.01904
Rod3,N22,76,5,-0.02184
Rod3,N22,76,6,-0.02447
Rod3,N22,77,0,0.00118
Rod3,N22,77,1,-0.01477
Rod3,N22,77,2,-0.01477
Rod3,N22,77,3,-0.01641
Rod3,N22,77,4,-0.01921
Rod3,N22,77,5,-0.02184
Rod3,N22,77,6,-0.02397
Rod3,N22,78,0,0.00118
Rod3,N22,78,1,-0.01493
Rod3,N22,78,2,-0.0151
Rod3,N22,78,3,-0.01641
Rod3,N22,78,4,-0.01904
Rod3,N22,78,5,-0.02216
Rod3,N22,78,6,-0.02447
Rod3,N22,79,0,0.00118
Rod3,N22,79,1,-0.01493
Rod3,N22,79,2,-0.0151
Rod3,N22,79,3,-0.01674
Rod3,N22,79,4,-0.01921
Rod3,N22,79,5,-0.02216
Rod3,N22,79,6,-0.0243
Rod3,N22,80,0,0.00118
Rod3,N22,80,1,-0.01493
Rod3,N22,80,2,-0.0151
Rod3,N22,80,3,-0.01641
Rod3,N22,80,4,-0.01888
Rod3,N22,80,5,-0.02184
Rod3,N22,80,6,-0.02447
Rod3,N22,81,0,0.00118
Rod3,N22,81,1,-0.01477
Rod3,N22,81,2,-0.0151
Rod3,N22,81,3,-0.01658
Rod3,N22,81,4,-0.01871
Rod3,N22,81,5,-0.02167
Rod3,N22,81,6,-0.02447
Rod3,N22,82,0,0.00118
Rod3,N22,82,1,-0.01477
Rod3,N22,82,2,-0.01477
Rod3,N22,82,3,-0.01641
Rod3,N22,82,4,-0.01904
Rod3,N22,82,5,-0.02184
Rod3,N22,82,6,-0.02414
Rod3,N22,83,0,0.00101
Rod3,N22,83,1,-0.01477
Rod3,N22,83,2,-0.01493
Rod3,N22,83,3,-0.01625
Rod3,N22,83,4,-0.01904
Rod3,N22,83,5,-0.02184
Rod3,N22,83,6,-0.0243
Rod3,N22,84,0,0.00118
Rod3,N22,84,1,-0.01493
Rod3,N22,84,2,-0.0151
Rod3,N22,84,3,-0.01625
Rod3,N22,84,4,-0.01904
Rod3,N22,84,5,-0.022
Rod3,N22,84,6,-0.02463
Rod3,N22,85,0,0.00134
Rod3,N22,85,1,-0.01477
Rod3,N22,85,2,-0.01493
Rod3,N22,85,3,-0.01641
Rod3,N22,85,4,-0.01904
Rod3,N22,85,5,-0.02184
Rod3,N22,85,6,-0.02414
Rod3,N22,86,0,0.00118
Rod3,N22,86,1,-0.01493
Rod3,N22,86,2,-0.01477
Rod3,N22,86,3,-0.01625
Rod3,N22,86,4,-0.01904
Rod3,N22,86,5,-0.02184
Rod3,N22,86,6,-0.02463
Rod3,N22,87,0,0.00101
Rod3,N22,87,1,-0.01493
Rod3,N22,87,2,-0.01493
Rod3,N22,87,3,-0.01625
Rod3,N22,87,4,-0.01904
Rod3,N22,87,5,-0.02184
Rod3,N22,87,6,-0.02414
Rod3,N22,88,0,0.00085
Rod3,N22,88,1,-0.01493
Rod3,N22,88,2,-0.01493
Rod3,N22,88,3,-0.01625
Rod3,N22,88,4,-0.01904
Rod3,N22,88,5,-0.02184
Rod3,N22,88,6,-0.0243
Rod3,N22,89,0,0.00118
Rod3,N22,89,1,-0.01477
Rod3,N22,89,2,-0.01493
Rod3,N22,89,3,-0.01625
Rod3,N22,89,4,-0.01888
Rod3,N22,89,5,-0.02184
Rod3,N22,89,6,-0.0243
Rod3,N22,90,0,0.00118
Rod3,N22,90,1,-0.01477
Rod3,N22,90,2,-0.01493
Rod3,N22,90,3,-0.01641
Rod3,N22,90,4,-0.01888
Rod3,N22,90,5,-0.02184
Rod3,N22,90,6,-0.0243
Rod3,N22,91,0,0.00134
Rod3,N22,91,1,-0.01477
Rod3,N22,91,2,-0.0151
Rod3,N22,91,3,-0.01625
Rod3,N22,91,4,-0.01904
Rod3,N22,91,5,-0.02167
Rod3,N22,91,6,-0.0243
Rod3,N22,92,0,0.00101
Rod3,N22,92,1,-0.0151
Rod3,N22,92,2,-0.0151
Rod3,N22,92,3,-0.01641
Rod3,N22,92,4,-0.01888
Rod3,N22,92,5,-0.022
Rod3,N22,92,6,-0.02414
Rod3,N22,93,0,0.00101
Rod3,N22,93,1,-0.0146
Rod3,N22,93,2,-0.01477
Rod3,N22,93,3,-0.01658
Rod3,N22,93,4,-0.01904
Rod3,N22,93,5,-0.02184
Rod3,N22,93,6,-0.0243
Rod3,N22,94,0,0.00118
Rod3,N22,94,1,-0.01493
Rod3,N22,94,2,-0.01493
Rod3,N22,94,3,-0.01658
Rod3,N22,94,4,-0.01904
Rod3,N22,94,5,-0.02184
Rod3,N22,94,6,-0.02397
Rod3,N22,95,0,0.00118
Rod3,N22,95,1,-0.01493
Rod3,N22,95,2,-0.0151
Rod3,N22,95,3,-0.01641
Rod3,N22,95,4,-0.01888
Rod3,N22,95,5,-0.02167
Rod3,N22,95,6,-0.02414
Rod3,N22,96,0,0.00118
Rod3,N22,96,1,-0.01493
Rod3,N22,96,2,-0.0151
Rod3,N22,96,3,-0.01625
Rod3,N22,96,4,-0.01904
Rod3,N22,96,5,-0.02184
Rod3,N22,96,6,-0.0243
Rod3,N22,97,0,0.00118
Rod3,N22,97,1,-0.01493
Rod3,N22,97,2,-0.0151
Rod3,N22,97,3,-0.01641
Rod3,N22,97,4,-0.01921
Rod3,N22,97,5,-0.02216
Rod3,N22,97,6,-0.0243
Rod3,N22,98,0,0.00118
Rod3,N22,98,1,-0.01493
Rod3,N22,98,2,-0.01493
Rod3,N22,98,3,-0.01641
Rod3,N22,98,4,-0.01921
Rod3,N22,98,5,-0.02167
Rod3,N22,98,6,-0.0243
Rod3,N22,99,0,0.00134
Rod3,N22,99,1,-0.01493
Rod3,N22,99,2,-0.0151
Rod3,N22,99,3,-0.01658
Rod3,N22,99,4,-0.01904
Rod3,N22,99,5,-0.02184
Rod3,N22,99,6,-0.0243
Rod3,N3,0,0,3e-05
Rod3,N3,0,1,-0.00967
Rod3,N3,0,2,-0.01131
Rod3,N3,0,3,-0.01247
Rod3,N3,0,4,-0.01411
Rod3,N3,0,5,-0.01362
Rod3,N3,0,6,-0.01756
Rod3,N3,1,0,3e-05
Rod3,N3,1,1,-0.01
Rod3,N3,1,2,-0.01148
Rod3,N3,1,3,-0.01296
Rod3,N3,1,4,-0.01394
Rod3,N3,1,5,-0.01345
Rod3,N3,1,6,-0.01756
Rod3,N3,2,0,-0.0003
Rod3,N3,2,1,-0.00984
Rod3,N3,2,2,-0.01164
Rod3,N3,2,3,-0.01279
Rod3,N3,2,4,-0.01394
Rod3,N3,2,5,-0.01312
Rod3,N3,2,6,-0.01756
Rod3,N3,3,0,0.00019
Rod3,N3,3,1,-0.00967
Rod3,N3,3,2,-0.01181
Rod3,N3,3,3,-0.01247
Rod3,N3,3,4,-0.01394
Rod3,N3,3,5,-0.01329
Rod3,N3,3,6,-0.0174
Rod3,N3,4,0,-0.00014
Rod3,N3,4,1,-0.01
Rod3,N3,4,2,-0.01164
Rod3,N3,4,3,-0.01263
Rod3,N3,4,4,-0.01394
Rod3,N3,4,5,-0.01345
Rod3,N3,4,6,-0.01756
Rod3,N3,5,0,3e-05
Rod3,N3,5,1,-0.00967
Rod3,N3,5,2,-0.01148
Rod3,N3,5,3,-0.01247
Rod3,N3,5,4,-0.01378
Rod3,N3,5,5,-0.01378
Rod3,N3,5,6,-0.0174
Rod3,N3,6,0,-0.00014
Rod3,N3,6,1,-0.01
Rod3,N3,6,2,-0.01148
Rod3,N3,6,3,-0.01263
Rod3,N3,6,4,-0.01411
Rod3,N3,6,5,-0.01329
Rod3,N3,6,6,-0.01756
Rod3,N3,7,0,3e-05
Rod3,N3,7,1,-0.00984
Rod3,N3,7,2,-0.01164
Rod3,N3,7,3,-0.01279
Rod3,N3,7,4,-0.01394
Rod3,N3,7,5,-0.01362
Rod3,N3,7,6,-0.01756
Rod3,N3,8,0,0.00019
Rod3,N3,8,1,-0.00967
Rod3,N3,8,2,-0.01148
Rod3,N3,8,3,-0.01263
Rod3,N3,8,4,-0.01411
Rod3,N3,8,5,-0.01345
Rod3,N3,8,6,-0.01756
Rod3,N3,9,0,-0.00014
Rod3,N3,9,1,-0.00984
Rod3,N3,9,2,-0.01164
Rod3,N3,9,3,-0.01247
Rod3,N3,9,4,-0.01394
Rod3,N3,9,5,-0.01329
Rod3,N3,9,6,-0.01773
Rod3,N3,10,0,3e-05
Rod3,N3,10,1,-0.01
Rod3,N3,10,2,-0.01164
Rod3,N3,10,3,-0.01263
Rod3,N3,10,4,-0.01394
Rod3,N3,10,5,-0.01345
Rod3,N3,10,6,-0.01756
Rod3,N3,11,0,3e-05
Rod3,N3,11,1,-0.00984
Rod3,N3,11,2,-0.01164
Rod3,N3,11,3,-0.01263
Rod3,N3,11,4,-0.01411
Rod3,N3,11,5,-0.01345
Rod3,N3,11,6,-0.01773
Rod3,N3,12,0,3e-05
Rod3,N3,12,1,-0.01
Rod3,N3,12,2,-0.01148
Rod3,N3,12,3,-0.01247
Rod3,N3,12,4,-0.01394
Rod3,N3,12,5,-0.01345
Rod3,N3,12,6,-0.01756
Rod3,N3,13,0,-0.00014
Rod3,N3,13,1,-0.00984
Rod3,N3,13,2,-0.01148
Rod3,N3,13,3,-0.01296
Rod3,N3,13,4,-0.01394
Rod3,N3,13,5,-0.01345
Rod3,N3,13,6,-0.0174
Rod3,N3,14,0,-0.00014
Rod3,N3,14,1,-0.00984
Rod3,N3,14,2,-0.01148
Rod3,N3,14,3,-0.01279
Rod3,N3,14,4,-0.01394
Rod3,N3,14,5,-0.01329
Rod3,N3,14,6,-0.0174
Rod3,N3,15,0,-0.00014
Rod3,N3,15,1,-0.01
Rod3,N3,15,2,-0.01148
Rod3,N3,15,3,-0.01279
Rod3,N3,15,4,-0.01394
Rod3,N3,15,5,-0.01345
Rod3,N3,15,6,-0.01723
Rod3,N3,16,0,3e-05
Rod3,N3,16,1,-0.00984
Rod3,N3,16,2,-0.01181
Rod3,N3,16,3,-0.01279
Rod3,N3,16,4,-0.01394
Rod3,N3,16,5,-0.01329
Rod3,N3,16,6,-0.01756
Rod3,N3,17,0,-0.00014
Rod3,N3,17,1,-0.00984
Rod3,N3,17,2,-0.01148
Rod3,N3,17,3,-0.01263
Rod3,N3,17,4,-0.01394
Rod3,N3,17,5,-0.01345
Rod3,N3,17,6,-0.01723
Rod3,N3,18,0,3e-05
Rod3,N3,18,1,-0.00984
Rod3,N3,18,2,-0.01164
Rod3,N3,18,3,-0.01263
Rod3,N3,18,4,-0.01411
Rod3,N3,18,5,-0.01362
Rod3,N3,18,6,-0.01756
Rod3,N3,19,0,3e-05
Rod3,N3,19,1,-0.00967
Rod3,N3,19,2,-0.01148
Rod3,N3,19,3,-0.01263
Rod3,N3,19,4,-0.01378
Rod3,N3,19,5,-0.01329
Rod3,N3,19,6,-0.0174
Rod3,N3,20,0,-0.00014
Rod3,N3,20,1,-0.00984
Rod3,N3,20,2,-0.01148
Rod3,N3,20,3,-0.01279
Rod3,N3,20,4,-0.01411
Rod3,N3,20,5,-0.01345
Rod3,N3,20,6,-0.0174
Rod3,N3,21,0,-0.00014
Rod3,N3,21,1,-0.00984
Rod3,N3,21,2,-0.01164
Rod3,N3,21,3,-0.01263
Rod3,N3,21,4,-0.01394
Rod3,N3,21,5,-0.01345
Rod3,N3,21,6,-0.01773
Rod3,N3,22,0,0.00019
Rod3,N3,22,1,-0.01
Rod3,N3,22,2,-0.01148
Rod3,N3,22,3,-0.01263
Rod3,N3,22,4,-0.01378
Rod3,N3,22,5,-0.01345
Rod3,N3,22,6,-0.01756
Rod3,N3,23,0,3e-05
Rod3,N3,23,1,-0.00984
Rod3,N3,23,2,-0.01148
Rod3,N3,23,3,-0.01279
Rod3,N3,23,4,-0.01378
Rod3,N3,23,5,-0.01345
Rod3,N3,23,6,-0.01756
Rod3,N3,24,0,-0.00014
Rod3,N3,24,1,-0.00984
Rod3,N3,24,2,-0.01164
Rod3,N3,24,3,-0.01263
Rod3,N3,24,4,-0.01394
Rod3,N3,24,5,-0.01329
Rod3,N3,24,6,-0.01723
Rod3,N3,25,0,-0.00014
Rod3,N3,25,1,-0.00967
Rod3,N3,25,2,-0.01181
Rod3,N3,25,3,-0.01247
Rod3,N3,25,4,-0.01378
Rod3,N3,25,5,-0.01329
Rod3,N3,25,6,-0.0174
Rod3,N3,26,0,0.00019
Rod3,N3,26,1,-0.00967
Rod3,N3,26,2,-0.01148
Rod3,N3,26,3,-0.01279
Rod3,N3,26,4,-0.01411
Rod3,N3,26,5,-0.01329
Rod3,N3,26,6,-0.01756
Rod3,N3,27,0,0.00019
Rod3,N3,27,1,-0.00984
Rod3,N3,27,2,-0.01164
Rod3,N3,27,3,-0.01279
Rod3,N3,27,4,-0.01378
Rod3,N3,27,5,-0.01312
Rod3,N3,27,6,-0.01756
Rod3,N3,28,0,-0.00014
Rod3,N3,28,1,-0.01
Rod3,N3,28,2,-0.01148
Rod3,N3,28,3,-0.01279
Rod3,N3,28,4,-0.01378
Rod3,N3,28,5,-0.01362
Rod3,N3,28,6,-0.01773
Rod3,N3,29,0,-0.00014
Rod3,N3,29,1,-0.00984
Rod3,N3,29,2,-0.01148
Rod3,N3,29,3,-0.01247
Rod3,N3,29,4,-0.01378
Rod3,N3,29,5,-0.01329
Rod3,N3,29,6,-0.0174
Rod3,N3,30,0,-0.00014
Rod3,N3,30,1,-0.00984
Rod3,N3,30,2,-0.01181
Rod3,N3,30,3,-0.01263
Rod3,N3,30,4,-0.01394
Rod3,N3,30,5,-0.01345
Rod3,N3,30,6,-0.01723
Rod3,N3,31,0,3e-05
Rod3,N3,31,1,-0.01033
Rod3,N3,31,2,-0.01164
Rod3,N3,31,3,-0.01247
Rod3,N3,31,4,-0.01394
Rod3,N3,31,5,-0.01345
Rod3,N3,31,6,-0.01756
Rod3,N3,32,0,3e-05
Rod3,N3,32,1,-0.01
Rod3,N3,32,2,-0.01164
Rod3,N3,32,3,-0.01247
Rod3,N3,32,4,-0.01378
Rod3,N3,32,5,-0.01329
Rod3,N3,32,6,-0.01756
Rod3,N3,33,0,-0.00014
Rod3,N3,33,1,-0.01
Rod3,N3,33,2,-0.01164
Rod3,N3,33,3,-0.01296
Rod3,N3,33,4,-0.01378
Rod3,N3,33,5,-0.01345
Rod3,N3,33,6,-0.01756
