rod_id,position,angle,measurement_index,point_index,value
Rod2,endN2,0,23,29,-0.01986
Rod2,endN2,0,23,30,-0.02134
Rod2,endN2,0,23,31,-0.02233
Rod2,endN2,0,24,0,-0.0026
Rod2,endN2,0,24,1,-0.00293
Rod2,endN2,0,24,2,-0.0031
Rod2,endN2,0,24,3,-0.00375
Rod2,endN2,0,24,4,-0.00408
Rod2,endN2,0,24,5,-0.00375
Rod2,endN2,0,24,6,-0.00408
Rod2,endN2,0,24,7,-0.00408
Rod2,endN2,0,24,8,-0.00474
Rod2,endN2,0,24,9,-0.00474
Rod2,endN2,0,24,10,-0.00474
Rod2,endN2,0,24,11,-0.0054
Rod2,endN2,0,24,12,-0.00556
Rod2,endN2,0,24,13,-0.0054
Rod2,endN2,0,24,14,-0.00573
Rod2,endN2,0,24,15,-0.00605
Rod2,endN2,0,24,16,-0.00655
Rod2,endN2,0,24,17,-0.00655
Rod2,endN2,0,24,18,-0.00655
Rod2,endN2,0,24,19,-0.00704
Rod2,endN2,0,24,20,-0.00852
Rod2,endN2,0,24,21,-0.00967
Rod2,endN2,0,24,22,-0.01082
Rod2,endN2,0,24,23,-0.01181
Rod2,endN2,0,24,24,-0.01345
Rod2,endN2,0,24,25,-0.01493
Rod2,endN2,0,24,26,-0.01608
Rod2,endN2,0,24,27,-0.01707
Rod2,endN2,0,24,28,-0.01871
Rod2,endN2,0,24,29,-0.01986
Rod2,endN2,0,24,30,-0.02118
Rod2,endN2,0,24,31,-0.02266
Rod2,endN2,0,25,0,-0.00244
Rod2,endN2,0,25,1,-0.00277
Rod2,endN2,0,25,2,-0.00293
Rod2,endN2,0,25,3,-0.00326
Rod2,endN2,0,25,4,-0.00408
Rod2,endN2,0,25,5,-0.00392
Rod2,endN2,0,25,6,-0.00408
Rod2,endN2,0,25,7,-0.00408
Rod2,endN2,0,25,8,-0.00458
Rod2,endN2,0,25,9,-0.00458
Rod2,endN2,0,25,10,-0.00507
Rod2,endN2,0,25,11,-0.0054
Rod2,endN2,0,25,12,-0.0054
Rod2,endN2,0,25,13,-0.00556
Rod2,endN2,0,25,14,-0.00589
Rod2,endN2,0,25,15,-0.00638
Rod2,endN2,0,25,16,-0.00638
Rod2,endN2,0,25,17,-0.00688
Rod2,endN2,0,25,18,-0.00688
Rod2,endN2,0,25,19,-0.00704
Rod2,endN2,0,25,20,-0.00868
Rod2,endN2,0,25,21,-0.00951
Rod2,endN2,0,25,22,-0.01099
Rod2,endN2,0,25,23,-0.0123
Rod2,endN2,0,25,24,-0.01345
Rod2,endN2,0,25,25,-0.0151
Rod2,endN2,0,25,26,-0.01592
Rod2,endN2,0,25,27,-0.01707
Rod2,endN2,0,25,28,-0.01855
Rod2,endN2,0,25,29,-0.01986
Rod2,endN2,0,25,30,-0.02134
Rod2,endN2,0,25,31,-0.02233
Rod2,endN2,0,26,0,-0.0026
Rod2,endN2,0,26,1,-0.0026
Rod2,endN2,0,26,2,-0.0031
Rod2,endN2,0,26,3,-0.00359
Rod2,endN2,0,26,4,-0.00392
Rod2,endN2,0,26,5,-0.00392
Rod2,endN2,0,26,6,-0.00425
Rod2,endN2,0,26,7,-0.00441
Rod2,endN2,0,26,8,-0.00474
Rod2,endN2,0,26,9,-0.00474
Rod2,endN2,0,26,10,-0.0049
Rod2,endN2,0,26,11,-0.0054
Rod2,endN2,0,26,12,-0.00523
Rod2,endN2,0,26,13,-0.0054
Rod2,endN2,0,26,14,-0.00589
Rod2,endN2,0,26,15,-0.00605
Rod2,endN2,0,26,16,-0.00671
Rod2,endN2,0,26,17,-0.00655
Rod2,endN2,0,26,18,-0.00688
Rod2,endN2,0,26,19,-0.00704
Rod2,endN2,0,26,20,-0.00819
Rod2,endN2,0,26,21,-0.00918
Rod2,endN2,0,26,22,-0.01066
Rod2,endN2,0,26,23,-0.01197
Rod2,endN2,0,26,24,-0.01362
Rod2,endN2,0,26,25,-0.0151
Rod2,endN2,0,26,26,-0.01625
Rod2,endN2,0,26,27,-0.01723
Rod2,endN2,0,26,28,-0.01855
Rod2,endN2,0,26,29,-0.01986
Rod2,endN2,0,26,30,-0.02118
Rod2,endN2,0,26,31,-0.02216
Rod2,endN2,0,27,0,-0.00244
Rod2,endN2,0,27,1,-0.00277
Rod2,endN2,0,27,2,-0.0031
Rod2,endN2,0,27,3,-0.00342
Rod2,endN2,0,27,4,-0.00408
Rod2,endN2,0,27,5,-0.00392
Rod2,endN2,0,27,6,-0.00392
Rod2,endN2,0,27,7,-0.00441
Rod2,endN2,0,27,8,-0.00441
Rod2,endN2,0,27,9,-0.00441
Rod2,endN2,0,27,10,-0.00474
Rod2,endN2,0,27,11,-0.0054
Rod2,endN2,0,27,12,-0.0054
Rod2,endN2,0,27,13,-0.00556
Rod2,endN2,0,27,14,-0.00573
Rod2,endN2,0,27,15,-0.00605
Rod2,endN2,0,27,16,-0.00622
Rod2,endN2,0,27,17,-0.00671
Rod2,endN2,0,27,18,-0.00688
Rod2,endN2,0,27,19,-0.00704
Rod2,endN2,0,27,20,-0.00819
Rod2,endN2,0,27,21,-0.00967
Rod2,endN2,0,27,22,-0.01066
Rod2,endN2,0,27,23,-0.01214
Rod2,endN2,0,27,24,-0.01329
Rod2,endN2,0,27,25,-0.0151
Rod2,endN2,0,27,26,-0.01625
Rod2,endN2,0,27,27,-0.01723
Rod2,endN2,0,27,28,-0.01838
Rod2,endN2,0,27,29,-0.01986
Rod2,endN2,0,27,30,-0.02134
Rod2,endN2,0,27,31,-0.02249
Rod2,endN2,0,28,0,-0.00244
Rod2,endN2,0,28,1,-0.0026
Rod2,endN2,0,28,2,-0.00277
Rod2,endN2,0,28,3,-0.00342
Rod2,endN2,0,28,4,-0.00392
Rod2,endN2,0,28,5,-0.00392
Rod2,endN2,0,28,6,-0.00425
Rod2,endN2,0,28,7,-0.00458
Rod2,endN2,0,28,8,-0.00474
Rod2,endN2,0,28,9,-0.00458
Rod2,endN2,0,28,10,-0.00507
Rod2,endN2,0,28,11,-0.00573
Rod2,endN2,0,28,12,-0.0054
Rod2,endN2,0,28,13,-0.00556
Rod2,endN2,0,28,14,-0.00589
Rod2,endN2,0,28,15,-0.00605
Rod2,endN2,0,28,16,-0.00655
Rod2,endN2,0,28,17,-0.00638
Rod2,endN2,0,28,18,-0.00688
Rod2,endN2,0,28,19,-0.00704
Rod2,endN2,0,28,20,-0.00819
Rod2,endN2,0,28,21,-0.00951
Rod2,endN2,0,28,22,-0.01082
Rod2,endN2,0,28,23,-0.01181
Rod2,endN2,0,28,24,-0.01345
Rod2,endN2,0,28,25,-0.01493
Rod2,endN2,0,28,26,-0.01625
Rod2,endN2,0,28,27,-0.01707
Rod2,endN2,0,28,28,-0.01888
Rod2,endN2,0,28,29,-0.0197
Rod2,endN2,0,28,30,-0.02118
Rod2,endN2,0,28,31,-0.02233
Rod2,endN2,0,29,0,-0.00244
Rod2,endN2,0,29,1,-0.0026
Rod2,endN2,0,29,2,-0.0031
Rod2,endN2,0,29,3,-0.00359
Rod2,endN2,0,29,4,-0.00359
Rod2,endN2,0,29,5,-0.00408
Rod2,endN2,0,29,6,-0.00408
Rod2,endN2,0,29,7,-0.00441
Rod2,endN2,0,29,8,-0.00458
Rod2,endN2,0,29,9,-0.00441
Rod2,endN2,0,29,10,-0.0049
Rod2,endN2,0,29,11,-0.0054
Rod2,endN2,0,29,12,-0.00556
Rod2,endN2,0,29,13,-0.00573
Rod2,endN2,0,29,14,-0.00573
Rod2,endN2,0,29,15,-0.00638
Rod2,endN2,0,29,16,-0.00671
Rod2,endN2,0,29,17,-0.00671
Rod2,endN2,0,29,18,-0.00688
Rod2,endN2,0,29,19,-0.00704
Rod2,endN2,0,29,20,-0.00836
Rod2,endN2,0,29,21,-0.00967
Rod2,endN2,0,29,22,-0.01066
Rod2,endN2,0,29,23,-0.01197
Rod2,endN2,0,29,24,-0.01362
Rod2,endN2,0,29,25,-0.01493
Rod2,endN2,0,29,26,-0.01625
Rod2,endN2,0,29,27,-0.01723
Rod2,endN2,0,29,28,-0.01855
Rod2,endN2,0,29,29,-0.02003
Rod2,endN2,0,29,30,-0.02134
Rod2,endN2,0,29,31,-0.02266
Rod2,endN2,0,30,0,-0.0026
Rod2,endN2,0,30,1,-0.00277
Rod2,endN2,0,30,2,-0.0031
Rod2,endN2,0,30,3,-0.00342
Rod2,endN2,0,30,4,-0.00375
Rod2,endN2,0,30,5,-0.00392
Rod2,endN2,0,30,6,-0.00408
Rod2,endN2,0,30,7,-0.00425
Rod2,endN2,0,30,8,-0.00441
Rod2,endN2,0,30,9,-0.00441
Rod2,endN2,0,30,10,-0.00507
Rod2,endN2,0,30,11,-0.00523
Rod2,endN2,0,30,12,-0.00507
Rod2,endN2,0,30,13,-0.00573
Rod2,endN2,0,30,14,-0.00573
Rod2,endN2,0,30,15,-0.00605
Rod2,endN2,0,30,16,-0.00622
Rod2,endN2,0,30,17,-0.00655
Rod2,endN2,0,30,18,-0.00671
Rod2,endN2,0,30,19,-0.00671
Rod2,endN2,0,30,20,-0.00836
Rod2,endN2,0,30,21,-0.00951
Rod2,endN2,0,30,22,-0.01066
Rod2,endN2,0,30,23,-0.01214
Rod2,endN2,0,30,24,-0.01329
Rod2,endN2,0,30,25,-0.01493
Rod2,endN2,0,30,26,-0.01625
Rod2,endN2,0,30,27,-0.01707
Rod2,endN2,0,30,28,-0.01838
Rod2,endN2,0,30,29,-0.02003
Rod2,endN2,0,30,30,-0.02151
Rod2,endN2,0,30,31,-0.02249
Rod2,endN2,0,31,0,-0.00244
Rod2,endN2,0,31,1,-0.00277
Rod2,endN2,0,31,2,-0.0031
Rod2,endN2,0,31,3,-0.00342
Rod2,endN2,0,31,4,-0.00392
Rod2,endN2,0,31,5,-0.00408
Rod2,endN2,0,31,6,-0.00408
Rod2,endN2,0,31,7,-0.00425
Rod2,endN2,0,31,8,-0.00458
Rod2,endN2,0,31,9,-0.00458
Rod2,endN2,0,31,10,-0.0049
Rod2,endN2,0,31,11,-0.0054
Rod2,endN2,0,31,12,-0.0054
Rod2,endN2,0,31,13,-0.00556
Rod2,endN2,0,31,14,-0.00589
Rod2,endN2,0,31,15,-0.00638
Rod2,endN2,0,31,16,-0.00671
Rod2,endN2,0,31,17,-0.00638
Rod2,endN2,0,31,18,-0.00688
Rod2,endN2,0,31,19,-0.00704
Rod2,endN2,0,31,20,-0.00819
Rod2,endN2,0,31,21,-0.00951
Rod2,endN2,0,31,22,-0.01082
Rod2,endN2,0,31,23,-0.01214
Rod2,endN2,0,31,24,-0.01362
Rod2,endN2,0,31,25,-0.01493
Rod2,endN2,0,31,26,-0.01625
Rod2,endN2,0,31,27,-0.01723
Rod2,endN2,0,31,28,-0.01855
Rod2,endN2,0,31,29,-0.0197
Rod2,endN2,0,31,30,-0.02101
Rod2,endN2,0,31,31,-0.02249
Rod2,endN2,0,32,0,-0.00244
Rod2,endN2,0,32,1,-0.00277
Rod2,endN2,0,32,2,-0.00293
Rod2,endN2,0,32,3,-0.00359
Rod2,endN2,0,32,4,-0.00408
Rod2,endN2,0,32,5,-0.00375
Rod2,endN2,0,32,6,-0.00408
Rod2,endN2,0,32,7,-0.00441
Rod2,endN2,0,32,8,-0.00441
Rod2,endN2,0,32,9,-0.00458
Rod2,endN2,0,32,10,-0.00474
Rod2,endN2,0,32,11,-0.00523
Rod2,endN2,0,32,12,-0.0054
Rod2,endN2,0,32,13,-0.00573
Rod2,endN2,0,32,14,-0.00589
Rod2,endN2,0,32,15,-0.00589
Rod2,endN2,0,32,16,-0.00655
Rod2,endN2,0,32,17,-0.00671
Rod2,endN2,0,32,18,-0.00671
Rod2,endN2,0,32,19,-0.00704
Rod2,endN2,0,32,20,-0.00819
Rod2,endN2,0,32,21,-0.00951
Rod2,endN2,0,32,22,-0.01082
Rod2,endN2,0,32,23,-0.01197
Rod2,endN2,0,32,24,-0.01362
Rod2,endN2,0,32,25,-0.0151
Rod2,endN2,0,32,26,-0.01625
Rod2,endN2,0,32,27,-0.01723
Rod2,endN2,0,32,28,-0.01855
Rod2,endN2,0,32,29,-0.02003
Rod2,endN2,0,32,30,-0.02151
Rod2,endN2,0,32,31,-0.02216
Rod2,endN2,0,33,0,-0.00244
Rod2,endN2,0,33,1,-0.0026
Rod2,endN2,0,33,2,-0.00293
Rod2,endN2,0,33,3,-0.00359
Rod2,endN2,0,33,4,-0.00375
Rod2,endN2,0,33,5,-0.00408
Rod2,endN2,0,33,6,-0.00441
Rod2,endN2,0,33,7,-0.00441
Rod2,endN2,0,33,8,-0.00458
Rod2,endN2,0,33,9,-0.00458
Rod2,endN2,0,33,10,-0.00507
Rod2,endN2,0,33,11,-0.00523
Rod2,endN2,0,33,12,-0.0054
Rod2,endN2,0,33,13,-0.00556
Rod2,endN2,0,33,14,-0.00589
Rod2,endN2,0,33,15,-0.00655
Rod2,endN2,0,33,16,-0.00638
Rod2,endN2,0,33,17,-0.00622
Rod2,endN2,0,33,18,-0.00688
Rod2,endN2,0,33,19,-0.00704
Rod2,endN2,0,33,20,-0.00819
Rod2,endN2,0,33,21,-0.00951
Rod2,endN2,0,33,22,-0.01099
Rod2,endN2,0,33,23,-0.01214
Rod2,endN2,0,33,24,-0.01345
Rod2,endN2,0,33,25,-0.0151
Rod2,endN2,0,33,26,-0.01625
Rod2,endN2,0,33,27,-0.0174
Rod2,endN2,0,33,28,-0.01855
Rod2,endN2,0,33,29,-0.02003
Rod2,endN2,0,33,30,-0.02134
Rod2,endN2,0,33,31,-0.02233
Rod2,endN2,0,34,0,-0.00244
Rod2,endN2,0,34,1,-0.0026
Rod2,endN2,0,34,2,-0.00277
Rod2,endN2,0,34,3,-0.00342
Rod2,endN2,0,34,4,-0.00408
Rod2,endN2,0,34,5,-0.00392
Rod2,endN2,0,34,6,-0.00408
Rod2,endN2,0,34,7,-0.00408
Rod2,endN2,0,34,8,-0.00441
Rod2,endN2,0,34,9,-0.0049
Rod2,endN2,0,34,10,-0.00507
Rod2,endN2,0,34,11,-0.00507
Rod2,endN2,0,34,12,-0.0054
Rod2,endN2,0,34,13,-0.0054
Rod2,endN2,0,34,14,-0.00573
Rod2,endN2,0,34,15,-0.00622
Rod2,endN2,0,34,16,-0.00638
Rod2,endN2,0,34,17,-0.00655
Rod2,endN2,0,34,18,-0.00655
Rod2,endN2,0,34,19,-0.00704
Rod2,endN2,0,34,20,-0.00836
Rod2,endN2,0,34,21,-0.00951
Rod2,endN2,0,34,22,-0.01082
Rod2,endN2,0,34,23,-0.01197
Rod2,endN2,0,34,24,-0.01362
Rod2,endN2,0,34,25,-0.0151
Rod2,endN2,0,34,26,-0.01641
Rod2,endN2,0,34,27,-0.01723
Rod2,endN2,0,34,28,-0.01871
Rod2,endN2,0,34,29,-0.01986
Rod2,endN2,0,34,30,-0.02134
Rod2,endN2,0,34,31,-0.02233
Rod2,endN2,0,35,0,-0.00244
Rod2,endN2,0,35,1,-0.00277
Rod2,endN2,0,35,2,-0.00277
Rod2,endN2,0,35,3,-0.00326
Rod2,endN2,0,35,4,-0.00375
Rod2,endN2,0,35,5,-0.00392
Rod2,endN2,0,35,6,-0.00408
Rod2,endN2,0,35,7,-0.00441
Rod2,endN2,0,35,8,-0.00474
Rod2,endN2,0,35,9,-0.00441
Rod2,endN2,0,35,10,-0.0049
Rod2,endN2,0,35,11,-0.00523
Rod2,endN2,0,35,12,-0.0054
Rod2,endN2,0,35,13,-0.00556
Rod2,endN2,0,35,14,-0.00573
Rod2,endN2,0,35,15,-0.00605
Rod2,endN2,0,35,16,-0.00622
Rod2,endN2,0,35,17,-0.00655
Rod2,endN2,0,35,18,-0.00671
Rod2,endN2,0,35,19,-0.00704
Rod2,endN2,0,35,20,-0.00836
Rod2,endN2,0,35,21,-0.00967
Rod2,endN2,0,35,22,-0.01082
Rod2,endN2,0,35,23,-0.01197
Rod2,endN2,0,35,24,-0.01329
Rod2,endN2,0,35,25,-0.01493
Rod2,endN2,0,35,26,-0.01641
Rod2,endN2,0,35,27,-0.0174
Rod2,endN2,0,35,28,-0.01855
Rod2,endN2,0,35,29,-0.01986
Rod2,endN2,0,35,30,-0.02118
Rod2,endN2,0,35,31,-0.02266
Rod2,endN2,0,36,0,-0.0026
Rod2,endN2,0,36,1,-0.00277
Rod2,endN2,0,36,2,-0.00293
Rod2,endN2,0,36,3,-0.00342
Rod2,endN2,0,36,4,-0.00375
Rod2,endN2,0,36,5,-0.00392
Rod2,endN2,0,36,6,-0.00408
Rod2,endN2,0,36,7,-0.00441
Rod2,endN2,0,36,8,-0.00458
Rod2,endN2,0,36,9,-0.00458
Rod2,endN2,0,36,10,-0.00474
Rod2,endN2,0,36,11,-0.0054
Rod2,endN2,0,36,12,-0.0054
Rod2,endN2,0,36,13,-0.0054
Rod2,endN2,0,36,14,-0.00589
Rod2,endN2,0,36,15,-0.00605
Rod2,endN2,0,36,16,-0.00655
Rod2,endN2,0,36,17,-0.00671
Rod2,endN2,0,36,18,-0.00688
Rod2,endN2,0,36,19,-0.00704
Rod2,endN2,0,36,20,-0.00819
Rod2,endN2,0,36,21,-0.00934
Rod2,endN2,0,36,22,-0.01082
Rod2,endN2,0,36,23,-0.01197
Rod2,endN2,0,36,24,-0.01345
Rod2,endN2,0,36,25,-0.01493
Rod2,endN2,0,36,26,-0.01608
Rod2,endN2,0,36,27,-0.01723
Rod2,endN2,0,36,28,-0.01855
Rod2,endN2,0,36,29,-0.02003
Rod2,endN2,0,36,30,-0.02118
Rod2,endN2,0,36,31,-0.02249
Rod2,endN2,0,37,0,-0.00244
Rod2,endN2,0,37,1,-0.0026
Rod2,endN2,0,37,2,-0.00277
Rod2,endN2,0,37,3,-0.00359
Rod2,endN2,0,37,4,-0.00408
Rod2,endN2,0,37,5,-0.00375
Rod2,endN2,0,37,6,-0.00408
Rod2,endN2,0,37,7,-0.00425
Rod2,endN2,0,37,8,-0.00458
Rod2,endN2,0,37,9,-0.00458
Rod2,endN2,0,37,10,-0.0049
Rod2,endN2,0,37,11,-0.0054
Rod2,endN2,0,37,12,-0.00523
Rod2,endN2,0,37,13,-0.00556
Rod2,endN2,0,37,14,-0.00589
Rod2,endN2,0,37,15,-0.00622
Rod2,endN2,0,37,16,-0.00638
Rod2,endN2,0,37,17,-0.00655
Rod2,endN2,0,37,18,-0.00688
Rod2,endN2,0,37,19,-0.00704
Rod2,endN2,0,37,20,-0.00836
Rod2,endN2,0,37,21,-0.00967
Rod2,endN2,0,37,22,-0.01082
Rod2,endN2,0,37,23,-0.01214
Rod2,endN2,0,37,24,-0.01345
Rod2,endN2,0,37,25,-0.0151
Rod2,endN2,0,37,26,-0.01625
Rod2,endN2,0,37,27,-0.01723
Rod2,endN2,0,37,28,-0.01838
Rod2,endN2,0,37,29,-0.01986
Rod2,endN2,0,37,30,-0.02118
Rod2,endN2,0,37,31,-0.02249
Rod2,endN2,0,38,0,-0.00244
Rod2,endN2,0,38,1,-0.00244
Rod2,endN2,0,38,2,-0.0031
Rod2,endN2,0,38,3,-0.00359
Rod2,endN2,0,38,4,-0.00392
Rod2,endN2,0,38,5,-0.00408
Rod2,endN2,0,38,6,-0.00425
Rod2,endN2,0,38,7,-0.00425
Rod2,endN2,0,38,8,-0.00458
Rod2,endN2,0,38,9,-0.00474
Rod2,endN2,0,38,10,-0.0049
Rod2,endN2,0,38,11,-0.0054
Rod2,endN2,0,38,12,-0.0054
Rod2,endN2,0,38,13,-0.00573
Rod2,endN2,0,38,14,-0.00556
Rod2,endN2,0,38,15,-0.00638
Rod2,endN2,0,38,16,-0.00655
Rod2,endN2,0,38,17,-0.00622
Rod2,endN2,0,38,18,-0.00671
Rod2,endN2,0,38,19,-0.00704
Rod2,endN2,0,38,20,-0.00836
Rod2,endN2,0,38,21,-0.00967
Rod2,endN2,0,38,22,-0.01082
Rod2,endN2,0,38,23,-0.01214
Rod2,endN2,0,38,24,-0.01312
Rod2,endN2,0,38,25,-0.0146
Rod2,endN2,0,38,26,-0.01608
Rod2,endN2,0,38,27,-0.01723
Rod2,endN2,0,38,28,-0.01871
Rod2,endN2,0,38,29,-0.01986
Rod2,endN2,0,38,30,-0.02134
Rod2,endN2,0,38,31,-0.02249
Rod2,endN2,0,39,0,-0.00244
Rod2,endN2,0,39,1,-0.0026
Rod2,endN2,0,39,2,-0.00277
Rod2,endN2,0,39,3,-0.00342
Rod2,endN2,0,39,4,-0.00392
Rod2,endN2,0,39,5,-0.00375
Rod2,endN2,0,39,6,-0.00425
Rod2,endN2,0,39,7,-0.00458
Rod2,endN2,0,39,8,-0.00458
Rod2,endN2,0,39,9,-0.00441
Rod2,endN2,0,39,10,-0.00474
Rod2,endN2,0,39,11,-0.00556
Rod2,endN2,0,39,12,-0.00556
Rod2,endN2,0,39,13,-0.00556
Rod2,endN2,0,39,14,-0.00573
Rod2,endN2,0,39,15,-0.00638
Rod2,endN2,0,39,16,-0.00655
Rod2,endN2,0,39,17,-0.00655
Rod2,endN2,0,39,18,-0.00688
Rod2,endN2,0,39,19,-0.00704
Rod2,endN2,0,39,20,-0.00836
Rod2,endN2,0,39,21,-0.00951
Rod2,endN2,0,39,22,-0.01066
Rod2,endN2,0,39,23,-0.01197
Rod2,endN2,0,39,24,-0.01362
Rod2,endN2,0,39,25,-0.01493
Rod2,endN2,0,39,26,-0.01625
Rod2,endN2,0,39,27,-0.01723
Rod2,endN2,0,39,28,-0.01838
Rod2,endN2,0,39,29,-0.01986
Rod2,endN2,0,39,30,-0.02101
Rod2,endN2,0,39,31,-0.02216
Rod2,endN2,0,40,0,-0.00244
Rod2,endN2,0,40,1,-0.00293
Rod2,endN2,0,40,2,-0.00277
Rod2,endN2,0,40,3,-0.00359
Rod2,endN2,0,40,4,-0.00375
Rod2,endN2,0,40,5,-0.00392
Rod2,endN2,0,40,6,-0.00408
Rod2,endN2,0,40,7,-0.00425
Rod2,endN2,0,40,8,-0.00458
Rod2,endN2,0,40,9,-0.00458
Rod2,endN2,0,40,10,-0.0049
Rod2,endN2,0,40,11,-0.0054
Rod2,endN2,0,40,12,-0.0054
Rod2,endN2,0,40,13,-0.00556
Rod2,endN2,0,40,14,-0.00573
Rod2,endN2,0,40,15,-0.00622
Rod2,endN2,0,40,16,-0.00638
Rod2,endN2,0,40,17,-0.00671
Rod2,endN2,0,40,18,-0.00671
Rod2,endN2,0,40,19,-0.00704
Rod2,endN2,0,40,20,-0.00803
Rod2,endN2,0,40,21,-0.00934
Rod2,endN2,0,40,22,-0.01115
Rod2,endN2,0,40,23,-0.01197
Rod2,endN2,0,40,24,-0.01362
Rod2,endN2,0,40,25,-0.0151
Rod2,endN2,0,40,26,-0.01641
Rod2,endN2,0,40,27,-0.01723
Rod2,endN2,0,40,28,-0.01855
Rod2,endN2,0,40,29,-0.02003
Rod2,endN2,0,40,30,-0.02151
Rod2,endN2,0,40,31,-0.02266
Rod2,endN2,0,41,0,-0.00244
Rod2,endN2,0,41,1,-0.00244
Rod2,endN2,0,41,2,-0.00326
Rod2,endN2,0,41,3,-0.00342
Rod2,endN2,0,41,4,-0.00408
Rod2,endN2,0,41,5,-0.00408
Rod2,endN2,0,41,6,-0.00408
Rod2,endN2,0,41,7,-0.00458
Rod2,endN2,0,41,8,-0.00474
Rod2,endN2,0,41,9,-0.00441
Rod2,endN2,0,41,10,-0.00458
Rod2,endN2,0,41,11,-0.00556
Rod2,endN2,0,41,12,-0.00523
Rod2,endN2,0,41,13,-0.00556
Rod2,endN2,0,41,14,-0.00589
Rod2,endN2,0,41,15,-0.00638
Rod2,endN2,0,41,16,-0.00638
Rod2,endN2,0,41,17,-0.00688
Rod2,endN2,0,41,18,-0.00671
Rod2,endN2,0,41,19,-0.00688
Rod2,endN2,0,41,20,-0.00836
Rod2,endN2,0,41,21,-0.00951
Rod2,endN2,0,41,22,-0.01082
Rod2,endN2,0,41,23,-0.01214
Rod2,endN2,0,41,24,-0.01329
Rod2,endN2,0,41,25,-0.01493
Rod2,endN2,0,41,26,-0.01641
Rod2,endN2,0,41,27,-0.01707
Rod2,endN2,0,41,28,-0.01855
Rod2,endN2,0,41,29,-0.01986
Rod2,endN2,0,41,30,-0.02118
Rod2,endN2,0,41,31,-0.02216
Rod2,endN2,0,42,0,-0.00244
Rod2,endN2,0,42,1,-0.0026
Rod2,endN2,0,42,2,-0.0031
Rod2,endN2,0,42,3,-0.00342
Rod2,endN2,0,42,4,-0.00392
Rod2,endN2,0,42,5,-0.00408
Rod2,endN2,0,42,6,-0.00408
Rod2,endN2,0,42,7,-0.00425
Rod2,endN2,0,42,8,-0.00441
Rod2,endN2,0,42,9,-0.00458
Rod2,endN2,0,42,10,-0.0049
Rod2,endN2,0,42,11,-0.0054
Rod2,endN2,0,42,12,-0.00523
Rod2,endN2,0,42,13,-0.00605
Rod2,endN2,0,42,14,-0.00573
Rod2,endN2,0,42,15,-0.00638
Rod2,endN2,0,42,16,-0.00638
Rod2,endN2,0,42,17,-0.00655
Rod2,endN2,0,42,18,-0.00655
Rod2,endN2,0,42,19,-0.00704
Rod2,endN2,0,42,20,-0.00803
Rod2,endN2,0,42,21,-0.00951
Rod2,endN2,0,42,22,-0.01082
Rod2,endN2,0,42,23,-0.01214
Rod2,endN2,0,42,24,-0.01329
Rod2,endN2,0,42,25,-0.0151
Rod2,endN2,0,42,26,-0.01641
Rod2,endN2,0,42,27,-0.01723
Rod2,endN2,0,42,28,-0.01871
Rod2,endN2,0,42,29,-0.0197
Rod2,endN2,0,42,30,-0.02118
Rod2,endN2,0,42,31,-0.02233
Rod2,endN2,0,43,0,-0.00244
Rod2,endN2,0,43,1,-0.0026
Rod2,endN2,0,43,2,-0.00326
Rod2,endN2,0,43,3,-0.00342
Rod2,endN2,0,43,4,-0.00375
Rod2,endN2,0,43,5,-0.00375
Rod2,endN2,0,43,6,-0.00408
Rod2,endN2,0,43,7,-0.00441
Rod2,endN2,0,43,8,-0.00441
Rod2,endN2,0,43,9,-0.00458
Rod2,endN2,0,43,10,-0.0049
Rod2,endN2,0,43,11,-0.0054
Rod2,endN2,0,43,12,-0.00523
Rod2,endN2,0,43,13,-0.00556
Rod2,endN2,0,43,14,-0.00573
Rod2,endN2,0,43,15,-0.00622
Rod2,endN2,0,43,16,-0.00655
Rod2,endN2,0,43,17,-0.00655
Rod2,endN2,0,43,18,-0.00688
Rod2,endN2,0,43,19,-0.00704
Rod2,endN2,0,43,20,-0.00786
Rod2,endN2,0,43,21,-0.00934
Rod2,endN2,0,43,22,-0.01082
Rod2,endN2,0,43,23,-0.01181
Rod2,endN2,0,43,24,-0.01329
Rod2,endN2,0,43,25,-0.0151
Rod2,endN2,0,43,26,-0.01641
Rod2,endN2,0,43,27,-0.01707
Rod2,endN2,0,43,28,-0.01871
Rod2,endN2,0,43,29,-0.01986
Rod2,endN2,0,43,30,-0.02118
Rod2,endN2,0,43,31,-0.02249
Rod2,endN2,0,44,0,-0.00227
Rod2,endN2,0,44,1,-0.0026
Rod2,endN2,0,44,2,-0.00326
Rod2,endN2,0,44,3,-0.00342
Rod2,endN2,0,44,4,-0.00392
Rod2,endN2,0,44,5,-0.00408
Rod2,endN2,0,44,6,-0.00408
Rod2,endN2,0,44,7,-0.00441
Rod2,endN2,0,44,8,-0.00458
Rod2,endN2,0,44,9,-0.00474
Rod2,endN2,0,44,10,-0.00507
Rod2,endN2,0,44,11,-0.0054
Rod2,endN2,0,44,12,-0.00523
Rod2,endN2,0,44,13,-0.00556
Rod2,endN2,0,44,14,-0.00589
Rod2,endN2,0,44,15,-0.00605
Rod2,endN2,0,44,16,-0.00655
Rod2,endN2,0,44,17,-0.00638
Rod2,endN2,0,44,18,-0.00655
Rod2,endN2,0,44,19,-0.00704
Rod2,endN2,0,44,20,-0.00836
Rod2,endN2,0,44,21,-0.00951
